﻿相对路径,文件名,大小(字节),MD5,年份,批次,分类
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP135T-H_QCA953X_100M_AR9341_7.5_2023103000.bin.rar,JIKEAP_AP135T-H_QCA953X_100M_AR9341_7.5_2023103000.bin.rar,6507220,d58cbdba2d4a9c534a561ec97abf4e95,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP136Y-H_QCA953X_100M_7.5_2023103000.bin.rar,JIKEAP_AP136Y-H_QCA953X_100M_7.5_2023103000.bin.rar,6508702,20e33622aed8f26041d81e8bdece5449,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP147_QCA953X_100M_QCA9887_FREE_7.5_2023103000.bin.rar,JIKEAP_AP147_QCA953X_100M_QCA9887_FREE_7.5_2023103000.bin.rar,7645716,e51433646b24823d91e90295332d012a,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP153Y-H_QCA953X_7.5_2023103000.bin.rar,JIKEAP_AP153Y-H_QCA953X_7.5_2023103000.bin.rar,6508729,5f01e37964902c8dfe0f077751265b2e,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP185W_QCA934X_7.5_2023103000.bin.rar,JIKEAP_AP185W_QCA934X_7.5_2023103000.bin.rar,6507265,8aefb0edeab86e8b9c31505abbf91686,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP220G_AP220G_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,JIKEAP_AP220G_AP220G_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,7756554,02e1eec77d95966d969e560b26c6ab37,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP222G_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP222G_QCA956X_7.5_2023103000.bin.rar,7756963,3732f1b49609f899db5c159ff215b74d,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP223G_AP223G_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,JIKEAP_AP223G_AP223G_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,7733933,d29c7aec03614becd0e71af0b5908791,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP260F-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,JIKEAP_AP260F-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,6869637,512290fca5e8005f8ad3e47c54a110d3,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP260T-H_QCA953X_100M_AR9X82_7.5_2023103000.bin.rar,JIKEAP_AP260T-H_QCA953X_100M_AR9X82_7.5_2023103000.bin.rar,6508608,4ecc6621029729ac421f4fed3c9d94af,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP261Y-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,JIKEAP_AP261Y-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,6867960,9f22b8efa57bf7544350f62d72c9ad4a,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP262Y-H_QCA956X_1000M_QCA9882_7.5_2023103000.bin.rar,JIKEAP_AP262Y-H_QCA956X_1000M_QCA9882_7.5_2023103000.bin.rar,7667932,c396aa35eea3c2ab013ee7386443d327,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP263YS_QCA956X_1000M_QCA9880_7.5_2023103000.bin.rar,JIKEAP_AP263YS_QCA956X_1000M_QCA9880_7.5_2023103000.bin.rar,8020246,4c8be8e57462f1be1186567a4d69db86,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP266G-H_QCA955X_1000M_QCA9880_7.5_2023103000.bin.rar,JIKEAP_AP266G-H_QCA955X_1000M_QCA9880_7.5_2023103000.bin.rar,7666868,a6042574f171b9a49998748c7dc38ae6,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP267F-H_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,JIKEAP_AP267F-H_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,7756654,690c421f8c6de6b9b0eaedcdcd03be73,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP267F-Hv2_AP267F-HV2_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,JIKEAP_AP267F-Hv2_AP267F-HV2_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,7756593,edcde579e038ddf18955a36bd5dd3bc4,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP267KY-H_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,JIKEAP_AP267KY-H_QCA956X_1000M_QCA9886_7.5_2023103000.bin.rar,7756553,8dc1264de94466e9d8a8f51d41a59166,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP280F-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,JIKEAP_AP280F-H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,6869635,f3fafa5c15252ef77b2338f8cab0f8c5,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP280Y-H_QCA953X_7.5_2023103000.bin.rar,JIKEAP_AP280Y-H_QCA953X_7.5_2023103000.bin.rar,6868014,3bd5dbe226fff97b531b51999fd395d7,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP281Y-H_AP281YV2_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP281Y-H_AP281YV2_QCA956X_7.5_2023103000.bin.rar,7756838,c64063f4183fc6b50c96c0f590ca7483,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP281Y-H_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP281Y-H_QCA956X_7.5_2023103000.bin.rar,7759848,f27ca9f16dc82fd9f605aa63bcc2ad49,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP282T-H_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP282T-H_QCA956X_7.5_2023103000.bin.rar,8540653,adb8e5569a9d9d287d498e89d9cc14d5,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP283Y-H_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP283Y-H_QCA956X_7.5_2023103000.bin.rar,7667811,79c84c793a79cc8956a488a95b5832db,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP284Y-H_QCA956X_7.5_2023103000.bin.rar,JIKEAP_AP284Y-H_QCA956X_7.5_2023103000.bin.rar,7756680,beacc2ef43363156cc58b8feb652fb7e,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP3513NA_QCA934X_7.5_2023103000.bin.rar,JIKEAP_AP3513NA_QCA934X_7.5_2023103000.bin.rar,6507308,591ed3f9f1de8ea34cf8d5d972ff4927,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP49_QCA953X_7.5_2023103000.bin.rar,JIKEAP_AP49_QCA953X_7.5_2023103000.bin.rar,6911991,2416ac06e65532efbd6c0bb25224a732,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP630_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,JIKEAP_AP630_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,6508615,36558b1e637e26b24074a5bfaeb0564b,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP630v2_AP630V2_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,JIKEAP_AP630v2_AP630V2_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,6507349,5003f70640fcc61ebd3f354c3d75bba3,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP675_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,JIKEAP_AP675_QCA953X_100M_EPORT_7.5_2023103000.bin.rar,6867992,fa0161782021388954498a0a208a954c,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP830H_QCA953X_100M_7.5_2023103000.bin.rar,JIKEAP_AP830H_QCA953X_100M_7.5_2023103000.bin.rar,6510513,9cc1adfcdb1eca2c05a4c880f74acec0,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP875H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,JIKEAP_AP875H_QCA953X_100M_QCA9887_7.5_2023103000.bin.rar,6869516,5a6b0cf9f0efd4c031796342befc6fec,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9344_35P0_AP9344P0_QCA934X_1000M_7.5_2023103000.bin.rar,JIKEAP_AP9344_35P0_AP9344P0_QCA934X_1000M_7.5_2023103000.bin.rar,6508818,ec1e94c6f5164361c5005c5e01fad533,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9344_35P4_AP9344P4_QCA934X_1000M_7.5_2023103000.bin.rar,JIKEAP_AP9344_35P4_AP9344P4_QCA934X_1000M_7.5_2023103000.bin.rar,6508775,947a13cf2d181dfb6f8058e9e863a423,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9344_8327_QCA934X_1000M_7.5_2023103000.bin.rar,JIKEAP_AP9344_8327_QCA934X_1000M_7.5_2023103000.bin.rar,6507134,36d274243617434c49cd0fab94bfe1cb,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9344_M100_QCA934X_100M_7.5_2023103000.bin.rar,JIKEAP_AP9344_M100_QCA934X_100M_7.5_2023103000.bin.rar,6508440,7246a0515b8fbd2b85b2631716bea07b,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9344_RTL_QCA934X_1000M_7.5_2023103000.bin.rar,JIKEAP_AP9344_RTL_QCA934X_1000M_7.5_2023103000.bin.rar,6508493,e71110b037199fe1fa6bc81cb874d745,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP941_QCA953X_100M_FREE_7.5_2023103000.bin.rar,JIKEAP_AP941_QCA953X_100M_FREE_7.5_2023103000.bin.rar,6507012,2daf150e867acea0eed2f110dcccbcb2,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9558V_QCA955X_1000M_QCA9880_LEEEL_FREE_7.5_2023103000.bin.rar,JIKEAP_AP9558V_QCA955X_1000M_QCA9880_LEEEL_FREE_7.5_2023103000.bin.rar,7668013,b9c09e3015a01d03eeee1c75de4ea142,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_AP9558_QCA955X_1000M_QCA9880_FREE_7.5_2023103000.bin.rar,JIKEAP_AP9558_QCA955X_1000M_QCA9880_FREE_7.5_2023103000.bin.rar,7668047,24d46f0a2658c2812fcdc797b53657f7,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_ARIMA2210_QCA934X_EPORT_7.5_2023103000.bin.rar,JIKEAP_ARIMA2210_QCA934X_EPORT_7.5_2023103000.bin.rar,6507095,db4ce26a1890c4119034a96dabbf9a19,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_FX-2ac_FX2AC_QCA956X_7.5_2023103000.bin.rar,JIKEAP_FX-2ac_FX2AC_QCA956X_7.5_2023103000.bin.rar,7662675,16fa624320b6cb0abf2abb205832e8de,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_MI100_QCA934X_100M_7.5_2023103000.bin.rar,JIKEAP_MI100_QCA934X_100M_7.5_2023103000.bin.rar,6507316,9ecc5cdab63eaa22c2a286e0c2de26e6,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_WPJ563_QCA956X_1000M_QCA9880_7.5_2023103000.bin.rar,JIKEAP_WPJ563_QCA956X_1000M_QCA9880_7.5_2023103000.bin.rar,8020185,0c8f52c1b23fde58d44fd759fbb99be1,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_XD102_QCA953X_7.5_2023103000.bin.rar,JIKEAP_XD102_QCA953X_7.5_2023103000.bin.rar,6507458,e8a8b1d40e02e23e5d07697414f2a4c5,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/JIKEAP_XD1202G_QCA956X_7.5_2023103000.bin.rar,JIKEAP_XD1202G_QCA956X_7.5_2023103000.bin.rar,7756873,a71489d97a46bdf03f1cd7f1f36dfa4c,2023,20231030,集客无线AP_QCA_MIPS
2023/20231030/集客无线AP_QCA_MIPS/release_notes.txt,release_notes.txt,5872,08cf46955c1acc70c1935dfe6efcc48b,2023,20231030,集客无线AP_QCA_MIPS
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AP250MD_MT7981_K5_NAND_UBI_AUTO_FREE_7.5_2023122800.bin.rar,JIKEAP_AP250MD_MT7981_K5_NAND_UBI_AUTO_FREE_7.5_2023122800.bin.rar,9056053,ca7165a16082a16c6f58016a65e6bf9b,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AP250_MT7981_K5_WIFI6_3000M_FREE_7.5_2023122800.bin.rar,JIKEAP_AP250_MT7981_K5_WIFI6_3000M_FREE_7.5_2023122800.bin.rar,8927170,0ba00b74ee4b9a798d8c8ee1508367d4,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AX2030FM_MT7981_K5_7.5_2023122800.bin.rar,JIKEAP_AX2030FM_MT7981_K5_7.5_2023122800.bin.rar,8909032,92d02cca07624f18c4b1505cf5dba320,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AX3000AMX_MT7981_K5_WIFI6_3000M_2_5G_7.5_2023122800.bin.rar,JIKEAP_AX3000AMX_MT7981_K5_WIFI6_3000M_2_5G_7.5_2023122800.bin.rar,8908277,6ec7614286568756e1c2914f2073a168,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AX3000AM_MT7981_K5_WIFI6_3000M_7.5_2023122800.bin.rar,JIKEAP_AX3000AM_MT7981_K5_WIFI6_3000M_7.5_2023122800.bin.rar,8923043,b4f0c5bac8b2755098f06d9a9ad5775a,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AX3000FM_MT7981_K5_7.5_2023122800.bin.rar,JIKEAP_AX3000FM_MT7981_K5_7.5_2023122800.bin.rar,8908497,23db701f21563409e08edae3c46429f0,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_AX3025FM_MT7981_K5_7.5_2023122800.bin.rar,JIKEAP_AX3025FM_MT7981_K5_7.5_2023122800.bin.rar,8909025,ce91118ecb3374f7c5890bf2db4e401c,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/JIKEAP_FAPM3001_MT7981_K5_7.5_2023122800.bin.rar,JIKEAP_FAPM3001_MT7981_K5_7.5_2023122800.bin.rar,8908248,2817e2b1a172ba823e395bd0f9d79c66,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_ARM/release_notes.txt,release_notes.txt,6572,9d835f5d5c018c0069639324a9239492,2023,20231228,集客无线AP_MTK_ARM
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP107IOT_MT7620_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP107IOT_MT7620_K4_EPORT_7.5_2023122800.bin.rar,5767645,777d58b02aaa2883c70ed98bf76d92c0,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP110F_MT7628_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP110F_MT7628_K4_EPORT_7.5_2023122800.bin.rar,4890602,b0bdcffd42431e0d2bd1504daf69982b,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP118A_MT7628_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP118A_MT7628_K4_EPORT_7.5_2023122800.bin.rar,6483328,2ac554c0dc2647ada76356c6161aaf53,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP118F_AP118F0_MT7628_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP118F_AP118F0_MT7628_K4_EPORT_7.5_2023122800.bin.rar,6479559,2ee27aabc090c21f854641b82c16d797,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP118F_MT7628_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP118F_MT7628_K4_EPORT_7.5_2023122800.bin.rar,6483896,d36eefe39f932309753554b59aa69bb2,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP118Y_MT7628_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP118Y_MT7628_K4_EPORT_7.5_2023122800.bin.rar,6483805,ba05f79932932ac1cd4825e4fa20011c,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP210G_MT7620_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP210G_MT7620_K4_EPORT_7.5_2023122800.bin.rar,6541676,12396b3e1bf99056233190c4d75bc2fb,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP212-L_AP212L_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP212-L_AP212L_MT7621_K4_EPORT_7.5_2023122800.bin.rar,6029803,e7c77b6ac269b048859a91952738c3dc,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP212G_AP212G0_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP212G_AP212G0_MT7621_K4_EPORT_7.5_2023122800.bin.rar,6029803,39df9bab85795abf2c93b891184cfca9,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP212G_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP212G_MT7621_K4_EPORT_7.5_2023122800.bin.rar,6029787,99a162be39ca26774209792501b42b6e,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP213G_MT7620_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP213G_MT7620_K4_EPORT_7.5_2023122800.bin.rar,6190577,4c6de6cbf1357d33e8bc199d214bdb8c,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP216G_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP216G_MT7621_K4_EPORT_7.5_2023122800.bin.rar,7012306,5a03d01a39a2345c3462c903e47a9f62,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP230EP_MT7620_K4_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP230EP_MT7620_K4_EPORT_FREE_7.5_2023122800.bin.rar,6832647,344b513a9a6b0309475e5d5ad8686d81,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP230G_MT7620_K4_RTL_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP230G_MT7620_K4_RTL_EPORT_FREE_7.5_2023122800.bin.rar,6831720,6db3346c0c14cba049284401e92098c6,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP230IP_MT7620_K4_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP230IP_MT7620_K4_EPORT_FREE_7.5_2023122800.bin.rar,6831659,ed945c423e4764cc78e7765d10e82c78,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP238AN_MT7628_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP238AN_MT7628_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,7099951,8c9feb251b686a3bb2fb94dcbbfc2043,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP238IOT_MT7628_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP238IOT_MT7628_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,7924779,f2d80c3e3f6d87aee2da6d45e6c7b3a3,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP238MQ_MT7628_K4_LEEEL_EPORT_7.5_2023122800.bin.rar,JIKEAP_AP238MQ_MT7628_K4_LEEEL_EPORT_7.5_2023122800.bin.rar,7190515,854895ca64ddf0d13ba262ffaa3cf80e,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP240P_MT7621_K4_SWITCH_LEEEE_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP240P_MT7621_K4_SWITCH_LEEEE_EPORT_FREE_7.5_2023122800.bin.rar,4992432,853e0e2e1597db5fa219f1b9a9e8d81e,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP240SFP_MT7621_K4_SWITCH_LEEEE_FREE_7.5_2023122800.bin.rar,JIKEAP_AP240SFP_MT7621_K4_SWITCH_LEEEE_FREE_7.5_2023122800.bin.rar,4996411,c01581581df8dfb3f74d7c5c9e2bb16b,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP242P_MT7621_K4_LLLLL_64M_FREE_7.5_2023122800.bin.rar,JIKEAP_AP242P_MT7621_K4_LLLLL_64M_FREE_7.5_2023122800.bin.rar,7356820,7ee4ac4bf5192409965d72e68f90ab12,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP246HI_MT7621_K4_1000_FREE_7.5_2023122800.bin.rar,JIKEAP_AP246HI_MT7621_K4_1000_FREE_7.5_2023122800.bin.rar,7583195,ce29d4e561e4dd6a87759327ed764728,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP246P_MT7621_K4_MT7603_MT7615N_FREE_7.5_2023122800.bin.rar,JIKEAP_AP246P_MT7621_K4_MT7603_MT7615N_FREE_7.5_2023122800.bin.rar,8396364,e3812a97c48d8885e7bc7b21c0212d64,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP24_MT7621_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP24_MT7621_K4_LEEEL_EPORT_FREE_7.5_2023122800.bin.rar,7365705,3c01639cdce73cf6d243649da565bb30,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP261F-H_AP261F-H0_MT7621_K4_7.5_2023122800.bin.rar,JIKEAP_AP261F-H_AP261F-H0_MT7621_K4_7.5_2023122800.bin.rar,6029799,1d761b79364957354fa18aa01aab0e21,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP261F-H_MT7621_K4_7.5_2023122800.bin.rar,JIKEAP_AP261F-H_MT7621_K4_7.5_2023122800.bin.rar,6029779,ee883e0769e41729b4187d536c354080,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AP601_MT7620_K4_LEEEE_EPORT_FREE_7.5_2023122800.bin.rar,JIKEAP_AP601_MT7620_K4_LEEEE_EPORT_FREE_7.5_2023122800.bin.rar,4948856,f181cef847f91c6649414633eb4097fa,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800B_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AX1800B_MT7621_K4_EPORT_7.5_2023122800.bin.rar,6337219,5be5f079ede7203f0ed4fe80bcbf0f50,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800FM_AX1800FM0_MT7621_K4_7.5_2023122800.bin.rar,JIKEAP_AX1800FM_AX1800FM0_MT7621_K4_7.5_2023122800.bin.rar,6333699,fcfae5895dbe62f2b684964fc9a58c53,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800FM_MT7621_K4_7.5_2023122800.bin.rar,JIKEAP_AX1800FM_MT7621_K4_7.5_2023122800.bin.rar,6339985,bc0cad352d9875c0808c157fb05c44df,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800H_MT7621_K4_MT7915DN_WIFI6_NAND_FREE_7.5_2023122800.bin.rar,JIKEAP_AX1800H_MT7621_K4_MT7915DN_WIFI6_NAND_FREE_7.5_2023122800.bin.rar,6556920,ef5bcf034ddfc2b1720e9fe6921b6313,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800IoT_AX1800IOT_MT7621_K4_7.5_2023122800.bin.rar,JIKEAP_AX1800IoT_AX1800IOT_MT7621_K4_7.5_2023122800.bin.rar,7162150,e8deca27fa41351b2e6251d4a262d3f2,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX1800S_MT7621_K4_MT7915DN_WIFI6_7.5_2023122800.bin.rar,JIKEAP_AX1800S_MT7621_K4_MT7915DN_WIFI6_7.5_2023122800.bin.rar,6337636,b33cd7a3f6e05698e63a325f41cedb5a,2023,20231228,集客无线AP_MTK_MIPS
2023/20231228/集客无线AP_MTK_MIPS/JIKEAP_AX2018-GPON_AX2018GP_MT7621_K4_EPORT_7.5_2023122800.bin.rar,JIKEAP_AX2018-GPON_AX2018GP_MT7621_K4_EPORT_7.5_2023122800.bin.rar,6337405,b972d3bdab751b1d8718125d1bc4701c,2023,20231228,集客无线AP_MTK_MIPS
